stage,dataset,config,judge,judge_raw,judge_model,interaction_id,file,overall,average,CAC,EPC,AR,TRA,ACQ
20,simpsydial,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_72,simpsydial_S2_gemini_judgments.jsonl,2.8,2.8,2.5,4.0,2.0,3.5,2.0
20,simpsydial,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_587,simpsydial_S2_gemini_judgments.jsonl,3.0,3.0,3.0,4.0,3.0,3.0,2.0
20,simpsydial,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_65,simpsydial_S2_gemini_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.5,2.5
20,simpsydial,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_529,simpsydial_S2_gemini_judgments.jsonl,2.3,2.3,2.0,4.0,1.5,2.5,1.5
20,simpsydial,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_125,simpsydial_S2_gemini_judgments.jsonl,2.4,2.4,1.5,3.5,2.0,3.0,2.0
20,simpsydial,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_569,simpsydial_S2_gemini_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,3.0,2.0
20,simpsydial,S2,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_668,simpsydial_S2_gemini_judgments.jsonl,3.3,3.3,3.5,4.0,3.0,3.5,2.5
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_463,simpsydial_S2_gpt_judgments.jsonl,3.35,3.35,3.5,4.5,3.0,3.0,2.75
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_413,simpsydial_S2_gpt_judgments.jsonl,3.1,3.1,3.0,4.0,3.0,3.0,2.5
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_90,simpsydial_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_510,simpsydial_S2_gpt_judgments.jsonl,3.45,3.45,3.5,4.5,3.25,3.25,2.75
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_976,simpsydial_S2_gpt_judgments.jsonl,3.25,3.25,3.5,4.0,3.0,3.0,2.75
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_677,simpsydial_S2_gpt_judgments.jsonl,3.3,3.3,3.5,4.0,3.0,3.0,3.0
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_197,simpsydial_S2_gpt_judgments.jsonl,3.0,3.0,3.0,3.5,3.0,3.0,2.5
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_757,simpsydial_S2_gpt_judgments.jsonl,3.05,3.05,3.0,3.5,3.0,3.0,2.75
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_870,simpsydial_S2_gpt_judgments.jsonl,3.55,3.55,3.5,4.5,3.25,3.5,3.0
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_77,simpsydial_S2_gpt_judgments.jsonl,3.4,3.4,3.5,4.5,3.0,3.0,3.0
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_723,simpsydial_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_342,simpsydial_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.25,2.75
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_435,simpsydial_S2_gpt_judgments.jsonl,3.05,3.05,3.0,3.75,3.0,3.0,2.5
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_72,simpsydial_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_587,simpsydial_S2_gpt_judgments.jsonl,3.1,3.1,3.0,3.5,3.0,3.0,3.0
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_65,simpsydial_S2_gpt_judgments.jsonl,3.2,3.2,3.0,3.75,3.0,3.25,3.0
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_529,simpsydial_S2_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_125,simpsydial_S2_gpt_judgments.jsonl,2.95,2.95,2.5,3.0,2.75,3.25,3.25
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_569,simpsydial_S2_gpt_judgments.jsonl,3.25,3.25,3.25,4.0,3.0,3.25,2.75
20,simpsydial,S2,gpt,gpt,gpt-5.1,simpsydial_668,simpsydial_S2_gpt_judgments.jsonl,3.3,3.3,3.25,4.0,3.0,3.25,3.0
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_463,simpsydial_S2_qwen_thinking_judgments.jsonl,2.3,2.3,2.25,2.5,2.25,2.25,2.25
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_413,simpsydial_S2_qwen_thinking_judgments.jsonl,3.25,3.25,3.25,3.75,3.0,3.0,3.25
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_90,simpsydial_S2_qwen_thinking_judgments.jsonl,3.0,3.0,3.0,3.5,3.0,3.0,2.5
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_510,simpsydial_S2_qwen_thinking_judgments.jsonl,3.2,3.2,3.25,3.75,3.0,3.0,3.0
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_976,simpsydial_S2_qwen_thinking_judgments.jsonl,2.05,2.05,2.25,1.75,2.0,2.0,2.25
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_677,simpsydial_S2_qwen_thinking_judgments.jsonl,3.2,3.2,3.25,4.0,3.0,3.0,2.75
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_197,simpsydial_S2_qwen_thinking_judgments.jsonl,2.95,2.95,2.75,3.5,2.75,2.75,3.0
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_757,simpsydial_S2_qwen_thinking_judgments.jsonl,2.5,2.5,2.5,3.5,2.5,2.5,1.5
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_870,simpsydial_S2_qwen_thinking_judgments.jsonl,2.6,2.6,2.75,3.0,2.5,2.5,2.25
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_77,simpsydial_S2_qwen_thinking_judgments.jsonl,3.2,3.2,3.25,3.75,3.0,3.0,3.0
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_723,simpsydial_S2_qwen_thinking_judgments.jsonl,3.0,3.0,3.0,3.5,3.0,2.75,2.75
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_342,simpsydial_S2_qwen_thinking_judgments.jsonl,2.85,2.85,2.75,3.5,2.75,2.75,2.5
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_435,simpsydial_S2_qwen_thinking_judgments.jsonl,2.75,2.75,2.75,3.25,2.5,2.5,2.75
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_72,simpsydial_S2_qwen_thinking_judgments.jsonl,2.4,2.4,2.25,2.75,2.5,2.25,2.25
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_587,simpsydial_S2_qwen_thinking_judgments.jsonl,2.7,2.7,2.75,3.25,2.5,2.5,2.5
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_65,simpsydial_S2_qwen_thinking_judgments.jsonl,2.75,2.75,3.0,3.0,2.5,2.5,2.75
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_529,simpsydial_S2_qwen_thinking_judgments.jsonl,2.65,2.65,2.75,3.0,2.75,2.5,2.25
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_125,simpsydial_S2_qwen_thinking_judgments.jsonl,3.0,3.0,3.0,3.0,3.0,3.0,3.0
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_569,simpsydial_S2_qwen_thinking_judgments.jsonl,2.8,2.8,2.75,3.5,2.75,2.75,2.25
20,simpsydial,S2,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_668,simpsydial_S2_qwen_thinking_judgments.jsonl,2.7,2.7,3.0,3.0,2.75,2.5,2.25
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_463,simpsydial_S3_claude_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,3.0,2.0
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_413,simpsydial_S3_claude_judgments.jsonl,3.4,3.4,3.0,4.0,3.0,3.5,3.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_90,simpsydial_S3_claude_judgments.jsonl,2.7,2.7,2.5,3.0,2.5,3.0,2.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_510,simpsydial_S3_claude_judgments.jsonl,3.0,3.0,3.0,3.5,3.0,3.0,2.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_976,simpsydial_S3_claude_judgments.jsonl,2.8,2.8,2.5,2.5,3.0,3.0,3.0
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_677,simpsydial_S3_claude_judgments.jsonl,3.1,3.1,3.0,3.5,3.0,3.0,3.0
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_197,simpsydial_S3_claude_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,3.0,2.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_757,simpsydial_S3_claude_judgments.jsonl,3.1,3.1,3.0,3.75,3.0,3.25,2.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_870,simpsydial_S3_claude_judgments.jsonl,3.0,3.0,3.0,3.5,3.0,3.0,2.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_77,simpsydial_S3_claude_judgments.jsonl,3.4,3.4,3.0,4.0,3.0,3.5,3.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_723,simpsydial_S3_claude_judgments.jsonl,3.0,3.0,3.0,3.5,2.75,3.0,2.75
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_342,simpsydial_S3_claude_judgments.jsonl,3.4,3.4,3.0,4.0,3.0,3.5,3.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_435,simpsydial_S3_claude_judgments.jsonl,2.7,2.7,2.5,3.5,2.5,3.0,2.0
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_72,simpsydial_S3_claude_judgments.jsonl,3.3,3.3,3.0,3.5,3.0,3.5,3.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_587,simpsydial_S3_claude_judgments.jsonl,3.0,3.0,3.0,3.5,3.0,3.0,2.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_65,simpsydial_S3_claude_judgments.jsonl,3.0,3.0,3.0,3.5,2.5,3.0,3.0
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_529,simpsydial_S3_claude_judgments.jsonl,3.2,3.2,3.0,3.5,3.0,3.0,3.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_125,simpsydial_S3_claude_judgments.jsonl,2.8,2.8,2.5,2.5,2.5,3.0,3.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_569,simpsydial_S3_claude_judgments.jsonl,2.8,2.8,2.5,3.0,3.0,3.0,2.5
20,simpsydial,S3,claude,claude,anthropic/claude-sonnet-4-6,simpsydial_668,simpsydial_S3_claude_judgments.jsonl,3.0,3.0,3.0,3.5,3.0,3.0,2.5
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_463,simpsydial_S3_gemini_judgments.jsonl,3.0,3.0,3.0,4.0,3.0,3.0,2.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_413,simpsydial_S3_gemini_judgments.jsonl,4.0,4.0,4.0,5.0,4.0,4.0,3.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_90,simpsydial_S3_gemini_judgments.jsonl,3.6,3.6,3.5,4.5,3.5,4.0,2.5
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_510,simpsydial_S3_gemini_judgments.jsonl,3.8,3.8,4.5,4.5,4.0,4.0,2.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_976,simpsydial_S3_gemini_judgments.jsonl,2.2,2.2,2.0,2.0,2.0,3.0,2.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_677,simpsydial_S3_gemini_judgments.jsonl,3.6,3.6,3.5,4.5,3.5,4.0,2.5
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_197,simpsydial_S3_gemini_judgments.jsonl,3.0,3.0,3.0,4.5,2.5,3.0,2.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_757,simpsydial_S3_gemini_judgments.jsonl,3.0,3.0,3.0,4.5,2.5,3.0,2.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_870,simpsydial_S3_gemini_judgments.jsonl,3.1,3.1,3.0,4.0,3.0,3.5,2.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_77,simpsydial_S3_gemini_judgments.jsonl,3.4,3.4,3.0,4.5,3.0,3.5,3.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_723,simpsydial_S3_gemini_judgments.jsonl,3.7,3.7,3.5,4.5,3.5,4.0,3.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_342,simpsydial_S3_gemini_judgments.jsonl,3.7,3.7,3.5,4.5,4.0,4.0,2.5
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_435,simpsydial_S3_gemini_judgments.jsonl,2.9,2.9,2.5,4.5,2.5,3.0,2.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_72,simpsydial_S3_gemini_judgments.jsonl,2.8,2.8,2.5,4.5,2.0,3.0,2.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_587,simpsydial_S3_gemini_judgments.jsonl,3.6,3.6,3.5,4.5,4.0,3.5,2.5
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_65,simpsydial_S3_gemini_judgments.jsonl,3.2,3.2,3.0,4.5,3.0,3.5,2.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_529,simpsydial_S3_gemini_judgments.jsonl,3.0,3.0,3.0,4.5,2.5,3.0,2.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_125,simpsydial_S3_gemini_judgments.jsonl,2.3,2.3,1.5,3.5,1.5,3.0,2.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_569,simpsydial_S3_gemini_judgments.jsonl,2.8,2.8,2.5,3.0,3.0,3.5,2.0
20,simpsydial,S3,gemini,gemini,openai/ag/gemini-3.1-pro-low,simpsydial_668,simpsydial_S3_gemini_judgments.jsonl,4.3,4.3,4.5,5.0,4.5,4.5,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_463,simpsydial_S3_gpt_judgments.jsonl,3.1,3.1,3.0,3.5,3.0,3.0,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_413,simpsydial_S3_gpt_judgments.jsonl,3.4,3.4,3.5,4.5,3.0,3.0,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_90,simpsydial_S3_gpt_judgments.jsonl,3.1,3.1,3.0,3.5,3.0,3.0,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_510,simpsydial_S3_gpt_judgments.jsonl,3.5,3.5,3.5,4.0,3.5,3.5,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_976,simpsydial_S3_gpt_judgments.jsonl,3.15,3.15,3.0,3.5,3.0,3.25,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_677,simpsydial_S3_gpt_judgments.jsonl,3.3,3.3,3.5,4.0,3.0,3.0,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_197,simpsydial_S3_gpt_judgments.jsonl,3.25,3.25,3.5,4.0,3.0,3.0,2.75
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_757,simpsydial_S3_gpt_judgments.jsonl,3.4,3.4,3.5,4.0,3.0,3.0,3.5
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_870,simpsydial_S3_gpt_judgments.jsonl,3.3,3.3,3.5,4.0,3.0,3.0,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_77,simpsydial_S3_gpt_judgments.jsonl,3.8,3.8,4.0,5.0,3.25,3.5,3.25
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_723,simpsydial_S3_gpt_judgments.jsonl,3.3,3.3,3.5,4.0,3.0,3.0,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_342,simpsydial_S3_gpt_judgments.jsonl,3.4,3.4,3.0,4.0,3.0,3.5,3.5
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_435,simpsydial_S3_gpt_judgments.jsonl,3.3,3.3,3.5,4.0,3.0,3.0,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_72,simpsydial_S3_gpt_judgments.jsonl,3.3,3.3,3.5,4.0,3.0,3.0,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_587,simpsydial_S3_gpt_judgments.jsonl,3.1,3.1,3.0,3.5,3.0,3.0,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_65,simpsydial_S3_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_529,simpsydial_S3_gpt_judgments.jsonl,3.2,3.2,3.0,4.0,3.0,3.0,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_125,simpsydial_S3_gpt_judgments.jsonl,3.2,3.2,3.0,3.5,3.0,3.25,3.25
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_569,simpsydial_S3_gpt_judgments.jsonl,3.1,3.1,3.0,3.5,3.0,3.0,3.0
20,simpsydial,S3,gpt,gpt,gpt-5.1,simpsydial_668,simpsydial_S3_gpt_judgments.jsonl,3.3,3.3,3.5,4.0,3.0,3.0,3.0
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_463,simpsydial_S3_qwen_thinking_judgments.jsonl,2.55,2.55,3.0,2.5,2.75,2.5,2.0
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_413,simpsydial_S3_qwen_thinking_judgments.jsonl,3.0,3.0,3.25,4.0,2.75,2.75,2.25
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_90,simpsydial_S3_qwen_thinking_judgments.jsonl,3.25,3.25,3.25,4.0,3.125,3.0,2.875
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_510,simpsydial_S3_qwen_thinking_judgments.jsonl,3.05,3.05,3.25,3.75,3.0,3.0,2.25
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_976,simpsydial_S3_qwen_thinking_judgments.jsonl,1.75,1.75,1.75,1.5,2.0,1.75,1.75
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_677,simpsydial_S3_qwen_thinking_judgments.jsonl,3.025,3.025,3.25,3.75,2.75,3.125,2.25
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_197,simpsydial_S3_qwen_thinking_judgments.jsonl,2.65,2.65,3.25,3.75,2.5,2.25,1.5
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_757,simpsydial_S3_qwen_thinking_judgments.jsonl,2.3,2.3,2.25,3.5,2.0,2.0,1.75
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_870,simpsydial_S3_qwen_thinking_judgments.jsonl,3.15,3.15,3.25,4.0,3.0,3.0,2.5
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_77,simpsydial_S3_qwen_thinking_judgments.jsonl,2.65,2.65,2.75,3.25,2.75,2.75,1.75
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_723,simpsydial_S3_qwen_thinking_judgments.jsonl,2.8,2.8,3.0,3.5,2.75,2.5,2.25
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_342,simpsydial_S3_qwen_thinking_judgments.jsonl,2.5,2.5,2.5,3.0,2.5,2.0,2.5
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_435,simpsydial_S3_qwen_thinking_judgments.jsonl,2.7,2.7,2.75,3.5,2.5,2.5,2.25
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_72,simpsydial_S3_qwen_thinking_judgments.jsonl,2.35,2.35,3.0,1.5,2.75,2.5,2.0
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_587,simpsydial_S3_qwen_thinking_judgments.jsonl,2.35,2.35,2.25,3.0,2.5,2.25,1.75
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_65,simpsydial_S3_qwen_thinking_judgments.jsonl,3.05,3.05,3.0,3.75,3.0,3.0,2.5
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_529,simpsydial_S3_qwen_thinking_judgments.jsonl,2.75,2.75,2.75,2.5,3.0,2.5,3.0
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_125,simpsydial_S3_qwen_thinking_judgments.jsonl,2.55,2.55,2.25,3.0,2.5,2.5,2.5
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_569,simpsydial_S3_qwen_thinking_judgments.jsonl,2.55,2.55,2.75,3.0,2.75,2.25,2.0
20,simpsydial,S3,qwen,qwen_thinking,openai/qwen3-235b-a22b-thinking-2507,simpsydial_668,simpsydial_S3_qwen_thinking_judgments.jsonl,3.45,3.45,3.5,4.5,3.25,3.25,2.75
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_124,smile_S1_claude_batch_judgments.jsonl,1.7,1.7,1.5,2.0,1.5,1.5,2.0
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_5,smile_S1_claude_batch_judgments.jsonl,2.9,2.9,2.5,3.5,2.5,3.0,3.0
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_56,smile_S1_claude_batch_judgments.jsonl,1.7,1.7,1.5,1.5,1.5,2.0,2.0
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_15,smile_S1_claude_batch_judgments.jsonl,1.2,1.2,1.0,1.0,1.0,2.0,1.0
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_177,smile_S1_claude_batch_judgments.jsonl,2.1,2.1,2.0,2.5,1.5,2.5,2.0
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_154,smile_S1_claude_batch_judgments.jsonl,2.6,2.6,2.5,3.0,2.5,2.5,2.5
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_153,smile_S1_claude_batch_judgments.jsonl,2.4,2.4,2.0,3.0,2.0,2.0,3.0
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_194,smile_S1_claude_batch_judgments.jsonl,2.0,2.0,2.0,2.0,2.0,2.0,2.0
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_197,smile_S1_claude_batch_judgments.jsonl,1.8,1.8,1.5,1.5,2.0,2.0,2.0
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_93,smile_S1_claude_batch_judgments.jsonl,2.3,2.3,2.5,2.0,2.5,2.5,2.0
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_95,smile_S1_claude_batch_judgments.jsonl,2.6,2.6,2.5,3.5,2.5,2.5,2.0
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_26,smile_S1_claude_batch_judgments.jsonl,1.8,1.8,1.5,2.0,1.5,2.0,2.0
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_156,smile_S1_claude_batch_judgments.jsonl,2.3,2.3,2.0,2.5,2.0,2.5,2.5
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_139,smile_S1_claude_batch_judgments.jsonl,2.5,2.5,2.5,2.5,2.5,2.5,2.5
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_126,smile_S1_claude_batch_judgments.jsonl,2.8,2.8,2.5,3.5,2.5,3.0,2.5
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_160,smile_S1_claude_batch_judgments.jsonl,1.9,1.9,2.0,1.5,2.0,2.5,1.5
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_20,smile_S1_claude_batch_judgments.jsonl,1.8,1.8,1.5,2.0,1.5,2.5,1.5
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_195,smile_S1_claude_batch_judgments.jsonl,1.6,1.6,1.5,1.5,1.5,2.0,1.5
20,smile,S1,claude,claude_batch,anthropic/claude-sonnet-4-6,smile_200,smile_S1_claude_batch_judgments.jsonl,1.9,1.9,1.5,2.0,1.5,2.5,2.0
20,smile,S1,gemini,gemini,openai/ag/gemini-3.1-pro-low,smile_124,smile_S1_gemini_judgments.jsonl,1.2,1.2,1.0,1.0,1.0,1.0,2.0
20,smile,S1,gemini,gemini,openai/ag/gemini-3.1-pro-low,smile_5,smile_S1_gemini_judgments.jsonl,2.3,2.3,2.0,3.5,2.0,2.0,2.0
